budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
135000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 37, ""name"": ""Western""}, {""id"": 12, ""name"": ""Adventure""}]",http://www.rangomovie.com/,44896,"[{""id"": 798, ""name"": ""sheriff""}, {""id"": 1197, ""name"": ""nevada""}, {""id"": 2551, ""name"": ""pet""}, {""id"": 12764, ""name"": ""rango""}, {""id"": 14569, ""name"": ""chameleon""}, {""id"": 14570, ""name"": ""las vegas""}, {""id"": 14571, ""name"": ""cactus""}, {""id"": 14585, ""name"": ""terrarium""}, {""id"": 14586, ""name"": ""construction site""}, {""id"": 14587, ""name"": ""armadillo""}, {""id"": 14588, ""name"": ""disillusionment""}]",en,Rango,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",29.91353,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Blind Wink"", ""id"": 10262}, {""name"": ""Paramount Animation"", ""id"": 24955}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",02-03-2011,245724603,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Heroes come in all different colors.,Rango,6.6,2051
80000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.google.com,754,"[{""id"": 1568, ""name"": ""undercover""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 1865, ""name"": ""biological weapon""}, {""id"": 3868, ""name"": ""face transplant""}, {""id"": 3927, ""name"": ""rage and hate""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 6062, ""name"": ""hostility""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 10614, ""name"": ""tragedy""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 12391, ""name"": ""boat chase""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 156786, ""name"": ""prison escape""}, {""id"": 170212, ""name"": ""criminal gang""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 188134, ""name"": ""golden gun""}, {""id"": 194942, ""name"": ""arch villain""}, {""id"": 208708, ""name"": ""bullet ballet""}]",en,Face/Off,"An antiterrorism agent goes under the knife to acquire the likeness of a terrorist and gather details about a bombing plot. When the terrorist escapes custody, he undergoes surgery to look like the agent so he can get close to the agent's family.",46.075037,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Permut Presentations"", ""id"": 455}, {""name"": ""WCG Entertainment Productions"", ""id"": 456}, {""name"": ""Douglas/Reuther Productions"", ""id"": 458}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Krane Entertainment"", ""id"": 25358}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",27-06-1997,245676146,138.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Released,"In order to catch him, he must become him.",Face/Off,6.8,1583
135000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.teenagemutantninjaturtlesmovie.com/,308531,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 6362, ""name"": ""turtle""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10278, ""name"": ""ninja""}, {""id"": 189359, ""name"": ""rat""}]",en,Teenage Mutant Ninja Turtles: Out of the Shadows,"After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.",39.873791,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""5150 Action"", ""id"": 47354}, {""name"": ""Gama Entertainment Partners"", ""id"": 77208}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",01-06-2016,245623848,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Raise some shell.,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,963
150000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",http://darkshadowsmovie.warnerbros.com,62213,"[{""id"": 616, ""name"": ""witch""}, {""id"": 2883, ""name"": ""imprisonment""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 10541, ""name"": ""curse""}, {""id"": 11860, ""name"": ""fish out of water""}, {""id"": 15375, ""name"": ""chains""}, {""id"": 33505, ""name"": ""gothic""}, {""id"": 41410, ""name"": ""madness""}, {""id"": 155733, ""name"": ""old house""}, {""id"": 160269, ""name"": ""lost love""}, {""id"": 160274, ""name"": ""angry mob""}, {""id"": 160279, ""name"": ""18th century""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 190941, ""name"": ""hidden room""}, {""id"": 193263, ""name"": ""old mansion""}]",en,Dark Shadows,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,50.306728,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Infinitum Nihil"", ""id"": 2691}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Tim Burton Productions"", ""id"": 8601}, {""name"": ""Dan Curtis Productions"", ""id"": 9228}, {""name"": ""Zanuck Company, The"", ""id"": 20004}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",08-05-2012,245527149,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Every Family Has Its Demons,Dark Shadows,5.7,2320
137000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.google.com,1927,"[{""id"": 387, ""name"": ""california""}, {""id"": 582, ""name"": ""san francisco""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 1402, ""name"": ""general""}, {""id"": 1419, ""name"": ""gun""}, {""id"": 1718, ""name"": ""dna""}, {""id"": 2766, ""name"": ""mutation""}, {""id"": 2800, ""name"": ""psychology""}, {""id"": 3695, ""name"": ""berkeley""}, {""id"": 4375, ""name"": ""transformation""}, {""id"": 4456, ""name"": ""frog""}, {""id"": 8570, ""name"": ""president""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 12393, ""name"": ""golden gate bridge""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 13073, ""name"": ""fear""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 18047, ""name"": ""anger""}, {""id"": 46951, ""name"": ""mirror""}, {""id"": 157344, ""name"": ""phone""}, {""id"": 162365, ""name"": ""military""}, {""id"": 163207, ""name"": ""cell""}, {""id"": 179100, ""name"": ""hulk""}, {""id"": 179102, ""name"": ""superhuman strength""}, {""id"": 184987, ""name"": ""repressed memory""}, {""id"": 222797, ""name"": ""repression""}]",en,Hulk,"Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry.",34.981698,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Good Machine"", ""id"": 10565}, {""name"": ""Valhalla Motion Pictures"", ""id"": 11533}, {""name"": ""Marvel Enterprises"", ""id"": 19551}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",19-06-2003,245360480,138.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Unleash the hero within,Hulk,5.3,1533
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",http://www.thegodfather.com/,238,"[{""id"": 131, ""name"": ""italy""}, {""id"": 699, ""name"": ""love at first sight""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 4677, ""name"": ""patriarch""}, {""id"": 10291, ""name"": ""organized crime""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 11590, ""name"": ""italian american""}, {""id"": 33421, ""name"": ""crime family""}, {""id"": 165725, ""name"": ""rise to power""}, {""id"": 166462, ""name"": ""mob boss""}, {""id"": 207883, ""name"": ""1940s""}]",en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",143.659698,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Alfran Productions"", ""id"": 10211}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",14-03-1972,245066411,175.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Released,An offer you can't refuse.,The Godfather,8.4,5893
40000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",http://www.loveactually.com/,508,"[{""id"": 212, ""name"": ""london england""}, {""id"": 255, ""name"": ""male nudity""}, {""id"": 293, ""name"": ""female nudity""}, {""id"": 699, ""name"": ""love at first sight""}, {""id"": 840, ""name"": ""usa president""}, {""id"": 916, ""name"": ""marseille""}, {""id"": 1438, ""name"": ""office""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1459, ""name"": ""marriage proposal""}, {""id"": 2182, ""name"": ""bars and restaurants""}, {""id"": 2562, ""name"": ""press conference""}, {""id"": 2568, ""name"": ""language barrier""}, {""id"": 2569, ""name"": ""prime minister""}, {""id"": 2570, ""name"": ""rock star""}, {""id"": 2571, ""name"": ""tv show""}, {""id"": 2573, ""name"": ""metal detector""}, {""id"": 5597, ""name"": ""war on terror""}, {""id"": 7358, ""name"": ""school performance""}, {""id"": 171366, ""name"": ""multiple storylines""}]",en,Love Actually,Follows seemingly unrelated people as their lives begin to intertwine while they fall in – and out – of love. Affections languish and develop as Christmas draws near.,37.073127,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""DNA Films"", ""id"": 284}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",07-09-2003,244931766,135.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Released,The ultimate romantic comedy.,Love Actually,7.0,1869
40000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.backtothefuture.com/movies/backtothefuture3,196,"[{""id"": 386, ""name"": ""railroad robber""}, {""id"": 387, ""name"": ""california""}, {""id"": 951, ""name"": ""delorean""}, {""id"": 957, ""name"": ""indian territory""}, {""id"": 999, ""name"": ""sports car""}, {""id"": 1436, ""name"": ""inventor""}, {""id"": 1544, ""name"": ""locomotive""}, {""id"": 1582, ""name"": ""saloon""}, {""id"": 2284, ""name"": ""horseback riding""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 9503, ""name"": ""outlaw""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10125, ""name"": ""mad scientist""}, {""id"": 10322, ""name"": ""native american""}, {""id"": 10511, ""name"": ""western""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 13008, ""name"": ""train""}, {""id"": 155573, ""name"": ""wild west""}, {""id"": 156234, ""name"": ""cavalry""}]",en,Back to the Future Part III,"The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking up Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",45.769562,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""U-Drive Productions"", ""id"": 20448}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",25-05-1990,244527583,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,They've saved the best trip for last... But this time they may have gone too far.,Back to the Future Part III,7.1,2900
60000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://marleyandmemovie.com/,14306,"[{""id"": 736, ""name"": ""journalist""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 8841, ""name"": ""puppy""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 209064, ""name"": ""columnist""}, {""id"": 230873, ""name"": ""animal lead""}]",en,Marley & Me,"A newly married couple who, in the process of starting a family, learn many of life's important lessons from their trouble-loving retriever, Marley. Packed with plenty of laughs to lighten the load, the film explores the highs and lows of marriage, maturity and confronting one's own mortality, as seen through the lens of family life with a dog.",30.951203,"[{""name"": ""Sunswept Entertainment"", ""id"": 5219}, {""name"": ""Dune Entertainment III"", ""id"": 6332}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",25-12-2008,244082376,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Heel the love.,Marley & Me,6.9,1343
130000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",http://www.google.com,82700,"[{""id"": 4565, ""name"": ""dystopia""}]",en,After Earth,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",42.840582,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}, {""name"": ""Overbrook Entertainment"", ""id"": 12485}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",30-05-2013,243843127,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Danger is real, fear is a choice",After Earth,5.0,2532
88000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.pixels-movie.com/,257344,"[{""id"": 282, ""name"": ""video game""}, {""id"": 5801, ""name"": ""nerd""}, {""id"": 192962, ""name"": ""alien attack""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 220855, ""name"": ""pixels""}]",en,Pixels,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,140.849495,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16-07-2015,243637091,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Game On.,Pixels,5.6,2513
